"10-K","CALPINE CORP","916457","2019-03-28","edgar/data/916457/0000916457-19-000016.txt"
"10-K","CAMBREX CORP","820081","2019-02-13","edgar/data/820081/0001564590-19-002751.txt"
"10-K","CAMBRIDGE BANCORP","711772","2019-03-18","edgar/data/711772/0001564590-19-008340.txt"
"10-K","CAMDEN NATIONAL CORP","750686","2019-03-13","edgar/data/750686/0000750686-19-000052.txt"
"10-K","CAMDEN PROPERTY TRUST","906345","2019-02-15","edgar/data/906345/0000906345-19-000006.txt"
"10-K","CAMPBELL FUND TRUST","1043951","2019-03-29","edgar/data/1043951/0001140361-19-005988.txt"
"10-K","CAMPBELL STRATEGIC ALLOCATION FUND LP","910467","2019-03-29","edgar/data/910467/0001140361-19-005990.txt"
"10-K","CANADIAN PACIFIC RAILWAY LTD/CN","16875","2019-02-15","edgar/data/16875/0000016875-19-000017.txt"
"10-K","CANCER CAPITAL CORP","1130889","2019-03-19","edgar/data/1130889/0001554795-19-000061.txt"
"10-K","CAPITAL AUTO RECEIVABLES LLC","893958","2019-03-25","edgar/data/893958/0001630924-19-000007.txt"
"10-K","CAPITAL AUTO RECEIVABLES LLC","893958","2019-03-25","edgar/data/893958/0001641832-19-000007.txt"
"10-K","CAPITAL AUTO RECEIVABLES LLC","893958","2019-03-25","edgar/data/893958/0001649616-19-000007.txt"
"10-K","CAPITAL AUTO RECEIVABLES LLC","893958","2019-03-25","edgar/data/893958/0001654785-19-000008.txt"
"10-K","CAPITAL AUTO RECEIVABLES LLC","893958","2019-03-25","edgar/data/893958/0001668186-19-000007.txt"
"10-K","CAPITAL AUTO RECEIVABLES LLC","893958","2019-03-25","edgar/data/893958/0001678617-19-000007.txt"
"10-K","CAPITAL AUTO RECEIVABLES LLC","893958","2019-03-25","edgar/data/893958/0001683001-19-000007.txt"
"10-K","CAPITAL CITY BANK GROUP INC","726601","2019-03-05","edgar/data/726601/0000726601-19-000009.txt"
"10-K","CAPITAL ONE FINANCIAL CORP","927628","2019-02-20","edgar/data/927628/0000927628-19-000093.txt"
"10-K","CAPITAL ONE FUNDING, LLC","1162387","2019-03-28","edgar/data/1162387/0001162387-19-000016.txt"
"10-K","CAPITAL ONE MASTER TRUST","922869","2019-03-28","edgar/data/922869/0001162387-19-000016.txt"
"10-K","CAPITAL ONE MULTI ASSET EXECUTION TRUST","1163321","2019-03-28","edgar/data/1163321/0001162387-19-000016.txt"
"10-K","CAPITAL PROPERTIES INC /RI/","202947","2019-03-18","edgar/data/202947/0001564590-19-008298.txt"
"10-K","CAPITAL SENIOR LIVING CORP","1043000","2019-03-01","edgar/data/1043000/0001564590-19-005842.txt"
"10-K","CAPRICOR THERAPEUTICS, INC.","1133869","2019-03-29","edgar/data/1133869/0001144204-19-016787.txt"
"10-K","CAPSTEAD MORTGAGE CORP","766701","2019-02-22","edgar/data/766701/0001564590-19-003896.txt"
"10-K","CARBO CERAMICS INC","1009672","2019-02-28","edgar/data/1009672/0001564590-19-005345.txt"
"10-K","CARDAX, INC.","1544238","2019-03-28","edgar/data/1544238/0001493152-19-004071.txt"
"10-K","CAREER EDUCATION CORP","1046568","2019-02-20","edgar/data/1046568/0001564590-19-003457.txt"
"10-K","CARLISLE COMPANIES INC","790051","2019-02-14","edgar/data/790051/0000790051-19-000070.txt"
"10-K","CARNIVAL CORP","815097","2019-01-28","edgar/data/815097/0000815097-19-000004.txt"
"10-K","CARNIVAL PLC","1125259","2019-01-28","edgar/data/1125259/0000815097-19-000004.txt"
"10-K","CAROLINA FINANCIAL CORP","870385","2019-03-01","edgar/data/870385/0001552781-19-000072.txt"
"10-K","CARRIAGE SERVICES INC","1016281","2019-02-28","edgar/data/1016281/0001016281-19-000042.txt"
"10-K","CARRIZO OIL & GAS INC","1040593","2019-03-01","edgar/data/1040593/0001040593-19-000009.txt"
"10-K","CARROLS RESTAURANT GROUP, INC.","809248","2019-03-07","edgar/data/809248/0000809248-19-000026.txt"
"10-K","CARTERS INC","1060822","2019-02-25","edgar/data/1060822/0001060822-19-000004.txt"
"10-K","CARVANA CO.","1690820","2019-02-27","edgar/data/1690820/0001690820-19-000024.txt"
"10-K","CAS MEDICAL SYSTEMS INC","764579","2019-03-25","edgar/data/764579/0001072613-19-000145.txt"
"10-K","CASELLA WASTE SYSTEMS INC","911177","2019-02-22","edgar/data/911177/0000911177-19-000014.txt"
"10-K","CASI Pharmaceuticals, Inc.","895051","2019-03-29","edgar/data/895051/0001144204-19-016832.txt"
"10-K","CASS INFORMATION SYSTEMS INC","708781","2019-03-01","edgar/data/708781/0001206774-19-000648.txt"
"10-K","CASSAVA SCIENCES INC","1069530","2019-03-29","edgar/data/1069530/0001069530-19-000019.txt"
"10-K","CASTLE A M & CO","18172","2019-03-15","edgar/data/18172/0000018172-19-000005.txt"
"10-K","CASTLIGHT HEALTH, INC.","1433714","2019-03-01","edgar/data/1433714/0001433714-19-000009.txt"
"10-K","CATABASIS PHARMACEUTICALS INC","1454789","2019-03-14","edgar/data/1454789/0001047469-19-001212.txt"
"10-K","CATALYST BIOSCIENCES, INC.","1124105","2019-03-08","edgar/data/1124105/0001564590-19-006879.txt"
"10-K","CATALYST PHARMACEUTICALS, INC.","1369568","2019-03-18","edgar/data/1369568/0001193125-19-078253.txt"
"10-K","CATASYS, INC.","1136174","2019-03-22","edgar/data/1136174/0001437749-19-005535.txt"
"10-K","CATERPILLAR FINANCIAL SERVICES CORP","764764","2019-02-14","edgar/data/764764/0000764764-19-000013.txt"
"10-K","CATERPILLAR INC","18230","2019-02-14","edgar/data/18230/0000018230-19-000034.txt"
"10-K","CATHAY GENERAL BANCORP","861842","2019-03-04","edgar/data/861842/0001437749-19-003923.txt"
"10-K","CATO CORP","18255","2019-03-27","edgar/data/18255/0000018255-19-000010.txt"
"10-K","CB Financial Services, Inc.","1605301","2019-03-18","edgar/data/1605301/0001171843-19-001792.txt"
"10-K","CBIZ, Inc.","944148","2019-02-28","edgar/data/944148/0001564590-19-005524.txt"
"10-K","CBL & ASSOCIATES LIMITED PARTNERSHIP","915140","2019-03-01","edgar/data/915140/0000910612-19-000023.txt"
"10-K","CBL & ASSOCIATES PROPERTIES INC","910612","2019-03-01","edgar/data/910612/0000910612-19-000023.txt"
"10-K","CBM BANCORP, INC.","1742089","2019-03-27","edgar/data/1742089/0001193125-19-088111.txt"
"10-K","CBRE GROUP, INC.","1138118","2019-03-01","edgar/data/1138118/0001564590-19-005666.txt"
"10-K","CBS CORP","813828","2019-02-15","edgar/data/813828/0000813828-19-000006.txt"
"10-K","CBTX, Inc.","1473844","2019-02-28","edgar/data/1473844/0001558370-19-001353.txt"
"10-K","CC Holdings GS V LLC","1574291","2019-02-25","edgar/data/1574291/0001574291-19-000008.txt"
"10-K","CCA INDUSTRIES INC","721447","2019-02-28","edgar/data/721447/0000721447-19-000006.txt"
"10-K","CCO HOLDINGS CAPITAL CORP","1271834","2019-02-08","edgar/data/1271834/0001271833-19-000004.txt"
"10-K","CCO HOLDINGS LLC","1271833","2019-02-08","edgar/data/1271833/0001271833-19-000004.txt"
"10-K","CCUBS Commercial Mortgage Trust 2017-C1","1720748","2019-03-25","edgar/data/1720748/0001056404-19-002650.txt"
"10-K","CD 2016-CD1 Mortgage Trust","1679327","2019-03-19","edgar/data/1679327/0001056404-19-002151.txt"
"10-K","CD 2016-CD2 Mortgage Trust","1685054","2019-03-26","edgar/data/1685054/0001056404-19-002718.txt"
"10-K","CD 2017-CD3 Mortgage Trust","1693368","2019-03-28","edgar/data/1693368/0001056404-19-002883.txt"
"10-K","CD 2017-CD4 Mortgage Trust","1702745","2019-03-25","edgar/data/1702745/0001056404-19-002611.txt"
"10-K","CD 2017-CD5 MORTGAGE TRUST","1710360","2019-03-29","edgar/data/1710360/0001193125-19-092334.txt"
"10-K","CD 2017-CD6 Mortgage Trust","1719959","2019-03-20","edgar/data/1719959/0001056404-19-002190.txt"
"10-K","CD 2018-CD7 Mortgage Trust","1746406","2019-03-20","edgar/data/1746406/0001056404-19-002240.txt"
"10-K","CDF Funding, Inc.","1290205","2019-03-29","edgar/data/1290205/0001144204-19-016936.txt"
"10-K","CDW Corp","1402057","2019-02-27","edgar/data/1402057/0001402057-19-000046.txt"
"10-K","CEC ENTERTAINMENT INC","813920","2019-03-12","edgar/data/813920/0000813920-19-000010.txt"
"10-K","CECO ENVIRONMENTAL CORP","3197","2019-03-07","edgar/data/3197/0001564590-19-006619.txt"
"10-K","CEDAR FAIR L P","811532","2019-02-22","edgar/data/811532/0000811532-19-000037.txt"
"10-K","CEDAR REALTY TRUST, INC.","761648","2019-02-14","edgar/data/761648/0001564590-19-003000.txt"
"10-K","CEI Funding LLC","1573334","2019-03-29","edgar/data/1573334/0001578443-19-000004.txt"
"10-K","CELGENE CORP /DE/","816284","2019-02-26","edgar/data/816284/0000816284-19-000014.txt"
"10-K","CEMTREX INC","1435064","2019-01-11","edgar/data/1435064/0001493152-19-000475.txt"
"10-K","CENTENE CORP","1071739","2019-02-19","edgar/data/1071739/0001071739-19-000032.txt"
"10-K","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","48732","2019-02-28","edgar/data/48732/0001130310-19-000016.txt"
"10-K","CENTERPOINT ENERGY INC","1130310","2019-02-28","edgar/data/1130310/0001130310-19-000016.txt"
"10-K","CENTERPOINT ENERGY RESOURCES CORP","1042773","2019-02-28","edgar/data/1042773/0001130310-19-000016.txt"
"10-K","CENTRAL EUROPEAN MEDIA ENTERPRISES LTD","925645","2019-02-06","edgar/data/925645/0000925645-19-000006.txt"
"10-K","CENTRAL FEDERAL CORP","1070680","2019-03-15","edgar/data/1070680/0001070680-19-000006.txt"
"10-K","CENTRAL PACIFIC FINANCIAL CORP","701347","2019-02-28","edgar/data/701347/0000701347-19-000009.txt"
"10-K","CENTRAL VALLEY COMMUNITY BANCORP","1127371","2019-03-08","edgar/data/1127371/0001127371-19-000028.txt"
"10-K","CENTURY ALUMINUM CO","949157","2019-02-28","edgar/data/949157/0000949157-19-000031.txt"
"10-K","CENTURY BANCORP INC","812348","2019-03-15","edgar/data/812348/0001193125-19-076121.txt"
"10-K","CENTURY CASINOS INC /CO/","911147","2019-03-11","edgar/data/911147/0000911147-19-000008.txt"
"10-K","CENTURYLINK, INC","18926","2019-03-11","edgar/data/18926/0000018926-19-000006.txt"
"10-K","CERES ABINGDON L.P.","1386164","2019-03-26","edgar/data/1386164/0001193125-19-086260.txt"
"10-K","CERES ORION L.P.","1227265","2019-03-26","edgar/data/1227265/0001193125-19-086252.txt"
"10-K","CERES TACTICAL GLOBAL L.P.","1097396","2019-03-26","edgar/data/1097396/0001193125-19-086286.txt"
"10-K","CERES TACTICAL SYSTEMATIC L.P.","1209709","2019-03-26","edgar/data/1209709/0001193125-19-086266.txt"
"10-K","CERNER CORP /MO/","804753","2019-02-08","edgar/data/804753/0000804753-19-000009.txt"
"10-K","CERUS CORP","1020214","2019-02-27","edgar/data/1020214/0001564590-19-004542.txt"
"10-K","CESCA THERAPEUTICS INC.","811212","2019-03-26","edgar/data/811212/0001437749-19-005676.txt"
"10-K","CEVA INC","1173489","2019-03-04","edgar/data/1173489/0001437749-19-003949.txt"
"10-K","CF Finance Acquisition Corp.","1728041","2019-03-29","edgar/data/1728041/0001615774-19-004971.txt"
"10-K","CF Industries Holdings, Inc.","1324404","2019-02-22","edgar/data/1324404/0001324404-19-000006.txt"
"10-K","CFCRE 2016-C3 Mortgage Trust","1661589","2019-03-25","edgar/data/1661589/0001056404-19-002624.txt"
"10-K","CFCRE 2016-C4 Mortgage Trust","1671048","2019-03-27","edgar/data/1671048/0001019965-19-000102.txt"
"10-K","CFCRE 2016-C6 Mortgage Trust","1685854","2019-03-21","edgar/data/1685854/0001056404-19-002264.txt"
"10-K","CFCRE 2016-C7 Mortgage Trust","1690110","2019-03-21","edgar/data/1690110/0001056404-19-002347.txt"
"10-K","CFCRE 2017-C8 Mortgage Trust","1703075","2019-03-25","edgar/data/1703075/0001056404-19-002626.txt"
"10-K","CFCRE Commercial Mortgage Trust 2011-C2","1535706","2019-03-25","edgar/data/1535706/0001193125-19-084811.txt"
"10-K","CHANNELADVISOR CORP","1169652","2019-02-13","edgar/data/1169652/0001169652-19-000008.txt"
"10-K","CHARLES RIVER LABORATORIES INTERNATIONAL INC","1100682","2019-02-13","edgar/data/1100682/0001100682-19-000004.txt"
"10-K","CHART INDUSTRIES INC","892553","2019-02-22","edgar/data/892553/0000892553-19-000040.txt"
"10-K","CHARTER COMMUNICATIONS, INC. /MO/","1091667","2019-01-31","edgar/data/1091667/0001091667-19-000029.txt"
"10-K","CHASE ISSUANCE TRUST","1174821","2019-03-29","edgar/data/1174821/0001193125-19-092428.txt"
"10-K","CHASE PACKAGING CORP","1025771","2019-03-26","edgar/data/1025771/0001477932-19-001186.txt"
"10-K","CHEESECAKE FACTORY INC","887596","2019-03-04","edgar/data/887596/0001104659-19-012501.txt"
"10-K","CHEGG, INC","1364954","2019-02-25","edgar/data/1364954/0001364954-19-000027.txt"
"10-K","CHEMBIO DIAGNOSTICS, INC.","1092662","2019-03-18","edgar/data/1092662/0001140361-19-005069.txt"
"10-K","CHEMED CORP","19584","2019-02-27","edgar/data/19584/0001157523-19-000468.txt"
"10-K","CHEMICAL FINANCIAL CORP","19612","2019-02-28","edgar/data/19612/0000019612-19-000053.txt"
"10-K","CHEMUNG FINANCIAL CORP","763563","2019-03-13","edgar/data/763563/0000763563-19-000080.txt"
"10-K","CHENIERE ENERGY INC","3570","2019-02-26","edgar/data/3570/0000003570-19-000030.txt"
"10-K","CHESAPEAKE ENERGY CORP","895126","2019-02-27","edgar/data/895126/0000895126-19-000070.txt"
"10-K","CHESAPEAKE GRANITE WASH TRUST","1524769","2019-03-22","edgar/data/1524769/0001524769-19-000004.txt"
"10-K","CHESAPEAKE UTILITIES CORP","19745","2019-02-27","edgar/data/19745/0001628280-19-002015.txt"
"10-K","CHEVRON CORP","93410","2019-02-22","edgar/data/93410/0000093410-19-000008.txt"
"10-K","CHF Solutions, Inc.","1506492","2019-02-21","edgar/data/1506492/0001140361-19-003638.txt"
"10-K","CHIASMA, INC","1339469","2019-03-08","edgar/data/1339469/0001193125-19-069153.txt"
"10-K","CHICAGO RIVET & MACHINE CO","19871","2019-03-20","edgar/data/19871/0001193125-19-080761.txt"
"10-K","CHICOS FAS INC","897429","2019-03-19","edgar/data/897429/0000897429-19-000061.txt"
"10-K","CHIMERA INVESTMENT CORP","1409493","2019-02-21","edgar/data/1409493/0001628280-19-001646.txt"
"10-K","CHIMERIX INC","1117480","2019-03-05","edgar/data/1117480/0001117480-19-000010.txt"
"10-K","CHINA AUTOMOTIVE SYSTEMS INC","1157762","2019-03-28","edgar/data/1157762/0001144204-19-016630.txt"
"10-K","CHINA HGS REAL ESTATE INC.","1158420","2019-01-10","edgar/data/1158420/0001144204-19-001277.txt"
"10-K","CHINA PHARMA HOLDINGS, INC.","1106644","2019-03-28","edgar/data/1106644/0001213900-19-005094.txt"
"10-K","CHINAWE COM INC","1043222","2019-03-29","edgar/data/1043222/0001615774-19-004854.txt"
"10-K","CHIPOTLE MEXICAN GRILL INC","1058090","2019-02-08","edgar/data/1058090/0001058090-19-000007.txt"
"10-K","CHOICE HOTELS INTERNATIONAL INC /DE","1046311","2019-02-26","edgar/data/1046311/0001046311-19-000011.txt"
"10-K","CHOICEONE FINANCIAL SERVICES INC","803164","2019-03-18","edgar/data/803164/0001387131-19-002002.txt"
"10-K","CHRISTOPHER & BANKS CORP","883943","2019-03-18","edgar/data/883943/0000883943-19-000026.txt"
"10-K","CHUGACH ELECTRIC ASSOCIATION INC","878004","2019-03-27","edgar/data/878004/0000878004-19-000004.txt"
"10-K","CHURCH & DWIGHT CO INC /DE/","313927","2019-02-21","edgar/data/313927/0001564590-19-003587.txt"
"10-K","CHURCHILL DOWNS Inc","20212","2019-02-27","edgar/data/20212/0000020212-19-000012.txt"
"10-K","CHUY'S HOLDINGS, INC.","1524931","2019-03-12","edgar/data/1524931/0001524931-19-000023.txt"
"10-K","CICERO INC","945384","2019-03-29","edgar/data/945384/0001654954-19-003609.txt"
"10-K","CIM Commercial Trust Corp","908311","2019-03-18","edgar/data/908311/0001628280-19-003079.txt"
"10-K","CIM INCOME NAV, INC.","1498542","2019-03-26","edgar/data/1498542/0001498542-19-000014.txt"
"10-K","CIMAREX ENERGY CO","1168054","2019-02-20","edgar/data/1168054/0001168054-19-000006.txt"
"10-K","CINCINNATI BELL INC","716133","2019-02-22","edgar/data/716133/0000716133-19-000010.txt"
"10-K","CINCINNATI FINANCIAL CORP","20286","2019-02-22","edgar/data/20286/0000020286-19-000012.txt"
"10-K","CINEMARK USA INC /TX","885975","2019-03-04","edgar/data/885975/0001564590-19-006009.txt"
"10-K","CION Investment Corp","1534254","2019-03-19","edgar/data/1534254/0001534254-19-000004.txt"
"10-K","CIRCOR INTERNATIONAL INC","1091883","2019-03-01","edgar/data/1091883/0001091883-19-000008.txt"
"10-K","CISION LTD.","1701040","2019-03-01","edgar/data/1701040/0001144204-19-011638.txt"
"10-K","CIT GROUP INC","1171825","2019-02-21","edgar/data/1171825/0001564590-19-003711.txt"
"10-K","CITIBANK CREDIT CARD ISSUANCE TRUST","1108348","2019-03-27","edgar/data/1108348/0001193125-19-088236.txt"
"10-K","CITIBANK CREDIT CARD MASTER TRUST I","921864","2019-03-27","edgar/data/921864/0001193125-19-088236.txt"
"10-K","CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C2","1681031","2019-03-28","edgar/data/1681031/0001193125-19-090135.txt"
"10-K","CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C3","1687605","2019-03-28","edgar/data/1687605/0001193125-19-090192.txt"
"10-K","CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-GC36","1663645","2019-03-28","edgar/data/1663645/0001056404-19-002881.txt"
"10-K","CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P4","1677913","2019-03-28","edgar/data/1677913/0001193125-19-090194.txt"
"10-K","CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P5","1684093","2019-03-28","edgar/data/1684093/0001193125-19-090139.txt"
"10-K","CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P6","1690255","2019-03-28","edgar/data/1690255/0001193125-19-090142.txt"
"10-K","CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-B1","1713393","2019-03-29","edgar/data/1713393/0001193125-19-092343.txt"
"10-K","CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-C4","1718304","2019-03-29","edgar/data/1718304/0001193125-19-092349.txt"
"10-K","CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-P7","1700668","2019-03-29","edgar/data/1700668/0001193125-19-092337.txt"
"10-K","CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-P8","1715824","2019-03-29","edgar/data/1715824/0001193125-19-092345.txt"
"10-K","CITIGROUP COMMERCIAL MORTGAGE TRUST 2018-B2","1731044","2019-03-29","edgar/data/1731044/0001193125-19-092353.txt"
"10-K","CITIGROUP COMMERCIAL MORTGAGE TRUST 2018-C5","1740450","2019-03-29","edgar/data/1740450/0001193125-19-092357.txt"
"10-K","CITIGROUP COMMERCIAL MORTGAGE TRUST 2018-C6","1757925","2019-03-29","edgar/data/1757925/0001193125-19-092360.txt"
"10-K","CITIGROUP INC","831001","2019-02-22","edgar/data/831001/0000831001-19-000027.txt"
"10-K","CITIZENS & NORTHERN CORP","810958","2019-02-21","edgar/data/810958/0001144204-19-009251.txt"
"10-K","CITIZENS FINANCIAL GROUP INC/RI","759944","2019-02-21","edgar/data/759944/0000759944-19-000024.txt"
"10-K","CITIZENS FINANCIAL SERVICES INC","739421","2019-03-07","edgar/data/739421/0000739421-19-000014.txt"
"10-K","CITIZENS FIRST CORP","1073475","2019-03-07","edgar/data/1073475/0001558370-19-001642.txt"
"10-K","CITIZENS HOLDING CO /MS/","1075706","2019-03-15","edgar/data/1075706/0001193125-19-076104.txt"
"10-K","CITIZENS INC","24090","2019-03-26","edgar/data/24090/0000024090-19-000010.txt"
"10-K","CITRIX SYSTEMS INC","877890","2019-02-15","edgar/data/877890/0000877890-19-000035.txt"
"10-K","CITY HOLDING CO","726854","2019-03-11","edgar/data/726854/0000726854-19-000049.txt"
"10-K","CIVISTA BANCSHARES, INC.","944745","2019-03-15","edgar/data/944745/0001564590-19-007947.txt"
"10-K","CKX LANDS, INC.","352955","2019-03-21","edgar/data/352955/0001437749-19-005440.txt"
"10-K","CLEAN HARBORS INC","822818","2019-02-27","edgar/data/822818/0000822818-19-000003.txt"
"10-K","CLEANSPARK, INC.","827876","2019-01-15","edgar/data/827876/0001663577-19-000036.txt"
"10-K","CLEARSIGN COMBUSTION CORP","1434524","2019-03-12","edgar/data/1434524/0001144204-19-013533.txt"
"10-K","CLECO POWER LLC","18672","2019-02-27","edgar/data/18672/0001089819-19-000010.txt"
"10-K","CLEVELAND BIOLABS INC","1318641","2019-03-07","edgar/data/1318641/0001318641-19-000005.txt"
"10-K","CLEVELAND ELECTRIC ILLUMINATING CO","20947","2019-03-29","edgar/data/20947/0001578443-19-000004.txt"
"10-K","CLEVELAND-CLIFFS INC.","764065","2019-02-08","edgar/data/764065/0000764065-19-000025.txt"
"10-K","CLIC TECHNOLOGY, INC.","1658304","2019-01-15","edgar/data/1658304/0001477932-19-000158.txt"
"10-K","CLOUD PEAK ENERGY INC.","1441849","2019-03-15","edgar/data/1441849/0001104659-19-014968.txt"
"10-K","CM Seven Star Acquisition Corp","1713539","2019-03-25","edgar/data/1713539/0001615774-19-004438.txt"
"10-K","CME GROUP INC.","1156375","2019-02-28","edgar/data/1156375/0001156375-19-000010.txt"
"10-K","CMS ENERGY CORP","811156","2019-02-05","edgar/data/811156/0000811156-19-000003.txt"
"10-K","CNA FINANCIAL CORP","21175","2019-02-13","edgar/data/21175/0000021175-19-000022.txt"
"10-K","CNB FINANCIAL CORP/PA","736772","2019-03-07","edgar/data/736772/0000736772-19-000009.txt"
"10-K","CNH Equipment Trust 2015-A","1632028","2019-03-25","edgar/data/1632028/0001104659-19-017174.txt"
"10-K","CNH Equipment Trust 2015-B","1640770","2019-03-25","edgar/data/1640770/0001104659-19-017175.txt"
"10-K","CNH Equipment Trust 2015-C","1649934","2019-03-25","edgar/data/1649934/0001104659-19-017179.txt"
"10-K","CNH Equipment Trust 2016-A","1665497","2019-03-25","edgar/data/1665497/0001104659-19-017173.txt"
"10-K","CNH Equipment Trust 2016-B","1674242","2019-03-25","edgar/data/1674242/0001104659-19-017180.txt"
"10-K","CNH Equipment Trust 2016-C","1683486","2019-03-25","edgar/data/1683486/0001104659-19-017171.txt"
"10-K","CNH Equipment Trust 2017-A","1699147","2019-03-25","edgar/data/1699147/0001104659-19-017167.txt"
"10-K","CNH Equipment Trust 2017-B","1711270","2019-03-25","edgar/data/1711270/0001104659-19-017168.txt"
"10-K","CNH Equipment Trust 2017-C","1721257","2019-03-25","edgar/data/1721257/0001104659-19-017169.txt"
"10-K","CNH Equipment Trust 2018-A","1738179","2019-03-25","edgar/data/1738179/0001104659-19-017170.txt"
"10-K","CNH Equipment Trust 2018-B","1750707","2019-03-25","edgar/data/1750707/0001104659-19-017172.txt"
"10-K","CNH Industrial Capital LLC","1552493","2019-03-01","edgar/data/1552493/0001558370-19-001418.txt"
"10-K","CNL Healthcare Properties II, Inc.","1648383","2019-03-20","edgar/data/1648383/0001564590-19-008625.txt"
"10-K","CNL Healthcare Properties, Inc.","1496454","2019-03-21","edgar/data/1496454/0001564590-19-008800.txt"
"10-K","CNL Strategic Capital, LLC","1684682","2019-03-19","edgar/data/1684682/0001684682-19-000005.txt"
"10-K","CNO Financial Group, Inc.","1224608","2019-02-26","edgar/data/1224608/0001224608-19-000010.txt"
"10-K","CNX Midstream Partners LP","1610418","2019-02-07","edgar/data/1610418/0001610418-19-000022.txt"
"10-K","CNX Resources Corp","1070412","2019-02-07","edgar/data/1070412/0001070412-19-000024.txt"
"10-K","COASTAL FINANCIAL CORP","1437958","2019-03-28","edgar/data/1437958/0001564590-19-009661.txt"
"10-K","COCA COLA CO","21344","2019-02-21","edgar/data/21344/0000021344-19-000014.txt"
"10-K","CODEXIS INC","1200375","2019-03-01","edgar/data/1200375/0001200375-19-000005.txt"
"10-K","CODORUS VALLEY BANCORP INC","806279","2019-03-15","edgar/data/806279/0000897101-19-000229.txt"
"10-K","COFFEE HOLDING CO INC","1007019","2019-01-29","edgar/data/1007019/0001493152-19-001104.txt"
"10-K","COGENT COMMUNICATIONS HOLDINGS, INC.","1158324","2019-02-22","edgar/data/1158324/0001047469-19-000604.txt"
"10-K","COGNEX CORP","851205","2019-02-14","edgar/data/851205/0000851205-19-000003.txt"
"10-K","COGNIZANT TECHNOLOGY SOLUTIONS CORP","1058290","2019-02-19","edgar/data/1058290/0001058290-19-000009.txt"
"10-K","COHEN & STEERS INC","1284812","2019-03-01","edgar/data/1284812/0001284812-19-000102.txt"
"10-K","COHU INC","21535","2019-03-14","edgar/data/21535/0001437749-19-004933.txt"
"10-K","COLE CREDIT PROPERTY TRUST IV, INC.","1498547","2019-03-27","edgar/data/1498547/0001498547-19-000008.txt"
"10-K","COLGATE PALMOLIVE CO","21665","2019-02-21","edgar/data/21665/0000021665-19-000003.txt"
"10-K","COLLEGIUM PHARMACEUTICAL, INC","1267565","2019-02-27","edgar/data/1267565/0001558370-19-001187.txt"
"10-K","COLONY BANKCORP INC","711669","2019-03-15","edgar/data/711669/0001437749-19-005006.txt"
"10-K","COLUMBIA BANKING SYSTEM INC","887343","2019-02-28","edgar/data/887343/0000887343-19-000033.txt"
"10-K","COLUMBIA PROPERTY TRUST, INC.","1252849","2019-02-13","edgar/data/1252849/0001252849-19-000035.txt"
"10-K","COLUMBIA SPORTSWEAR CO","1050797","2019-02-21","edgar/data/1050797/0001050797-19-000007.txt"
"10-K","COMCAST CORP","1166691","2019-01-31","edgar/data/1166691/0001166691-19-000005.txt"
"10-K","COMERICA INC /NEW/","28412","2019-02-12","edgar/data/28412/0000028412-19-000047.txt"
"10-K","COMFORT SYSTEMS USA INC","1035983","2019-02-21","edgar/data/1035983/0001558370-19-000857.txt"
"10-K","COMM 2012-CCRE1 Mortgage Trust","1548599","2019-03-22","edgar/data/1548599/0001056404-19-002428.txt"
"10-K","COMM 2012-CCRE2 Mortgage Trust","1554776","2019-03-21","edgar/data/1554776/0001056404-19-002341.txt"
"10-K","COMM 2012-CCRE3 Mortgage Trust","1556487","2019-03-25","edgar/data/1556487/0001020242-19-000104.txt"
"10-K","COMM 2012-CCRE4 Mortgage Trust","1558546","2019-03-22","edgar/data/1558546/0001056404-19-002392.txt"
"10-K","COMM 2012-CCRE5 Mortgage Trust","1561727","2019-03-21","edgar/data/1561727/0001056404-19-002278.txt"
"10-K","COMM 2012-LC4 Mortgage Trust","1543042","2019-03-25","edgar/data/1543042/0001020242-19-000080.txt"
"10-K","COMM 2013-CCRE10 Mortgage Trust","1580891","2019-03-21","edgar/data/1580891/0001056404-19-002330.txt"
"10-K","COMM 2013-CCRE11 Mortgage Trust","1586883","2019-03-25","edgar/data/1586883/0001020242-19-000081.txt"
"10-K","COMM 2013-CCRE12 Mortgage Trust","1587981","2019-03-22","edgar/data/1587981/0001056404-19-002454.txt"
"10-K","COMM 2013-CCRE13 Mortgage Trust","1589804","2019-03-26","edgar/data/1589804/0001020242-19-000109.txt"
"10-K","COMM 2013-CCRE6 Mortgage Trust","1566140","2019-03-25","edgar/data/1566140/0001020242-19-000086.txt"
"10-K","COMM 2013-CCRE7 Mortgage Trust","1571236","2019-03-21","edgar/data/1571236/0001056404-19-002266.txt"
"10-K","COMM 2013-CCRE8 Mortgage Trust","1575686","2019-03-26","edgar/data/1575686/0001020242-19-000115.txt"
